race_id,url,table_index,table_type,row_count,assigned_parser,detector_score
474005,https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474005/formatted/,1,individual,104,katie_fallback,
474005,https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474005/formatted/,2,team,7,katie_fallback,
474007,https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474007/formatted/,1,individual,59,katie_fallback,
474007,https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474007/formatted/,2,team,5,katie_fallback,
474006,https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474006/formatted/,1,individual,118,katie_fallback,
474006,https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474006/formatted/,2,team,7,katie_fallback,
474008,https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474008/formatted/,1,individual,1,katie_fallback,
474008,https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474008/formatted/,2,individual,95,katie_fallback,
474008,https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474008/formatted/,3,team,8,katie_fallback,
461474,https://ca.milesplit.com/meets/251172-prs-15-mile-time-trial-2016/results/461474/formatted/,1,individual,29,katie_fallback,
461474,https://ca.milesplit.com/meets/251172-prs-15-mile-time-trial-2016/results/461474/formatted/,2,team,3,katie_fallback,
461475,https://ca.milesplit.com/meets/251172-prs-15-mile-time-trial-2016/results/461475/formatted/,1,individual,23,katie_fallback,
461475,https://ca.milesplit.com/meets/251172-prs-15-mile-time-trial-2016/results/461475/formatted/,2,team,2,katie_fallback,
460939,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460939/formatted/,1,individual,81,katie_fallback,
460939,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460939/formatted/,2,team,7,katie_fallback,
460941,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460941/formatted/,1,individual,45,katie_fallback,
460941,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460941/formatted/,2,team,4,katie_fallback,
460940,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460940/formatted/,1,individual,112,katie_fallback,
460940,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460940/formatted/,2,team,16,katie_fallback,
460944,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460944/formatted/,1,individual,59,katie_fallback,
460944,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460944/formatted/,2,team,5,katie_fallback,
460942,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460942/formatted/,1,individual,20,katie_fallback,
460942,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460942/formatted/,2,team,1,katie_fallback,
460943,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460943/formatted/,1,individual,88,katie_fallback,
460943,https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460943/formatted/,2,team,10,katie_fallback,
473671,https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473671/formatted/,1,individual,88,katie_fallback,
473671,https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473671/formatted/,2,team,5,katie_fallback,
473673,https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473673/formatted/,1,individual,32,katie_fallback,
473673,https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473673/formatted/,2,team,4,katie_fallback,
473672,https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473672/formatted/,1,individual,68,katie_fallback,
473672,https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473672/formatted/,2,team,6,katie_fallback,
473674,https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473674/formatted/,1,individual,49,katie_fallback,
473674,https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473674/formatted/,2,team,6,katie_fallback,
476633,https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476633/formatted/,,no_tables,0,katie_fallback,
476637,https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476637/formatted/,,no_tables,0,katie_fallback,
476631,https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476631/formatted/,,max,0,max,0.85
476635,https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476635/formatted/,,no_tables,0,katie_fallback,
476632,https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476632/formatted/,,no_tables,0,katie_fallback,
476636,https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476636/formatted/,,no_tables,0,katie_fallback,
474428,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474428/formatted/,1,individual,100,katie_fallback,
474428,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474428/formatted/,2,team,5,katie_fallback,
474431,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474431/formatted/,1,individual,42,katie_fallback,
474431,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474431/formatted/,2,team,4,katie_fallback,
474429,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474429/formatted/,1,individual,112,katie_fallback,
474429,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474429/formatted/,2,team,6,katie_fallback,
474432,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474432/formatted/,1,individual,82,katie_fallback,
474432,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474432/formatted/,2,team,5,katie_fallback,
474430,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474430/formatted/,1,individual,34,katie_fallback,
474430,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474430/formatted/,2,team,5,katie_fallback,
474433,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474433/formatted/,1,individual,33,katie_fallback,
474433,https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474433/formatted/,2,team,5,katie_fallback,
476641,https://ca.milesplit.com/meets/253945-gonzales-soledad-carmel-2016/results/476641/formatted/,1,individual,40,katie_fallback,
476641,https://ca.milesplit.com/meets/253945-gonzales-soledad-carmel-2016/results/476641/formatted/,2,team,3,katie_fallback,
476644,https://ca.milesplit.com/meets/253945-gonzales-soledad-carmel-2016/results/476644/formatted/,1,individual,11,katie_fallback,
476644,https://ca.milesplit.com/meets/253945-gonzales-soledad-carmel-2016/results/476644/formatted/,2,team,2,katie_fallback,
476642,https://ca.milesplit.com/meets/253945-gonzales-soledad-carmel-2016/results/476642/formatted/,1,individual,21,katie_fallback,
476642,https://ca.milesplit.com/meets/253945-gonzales-soledad-carmel-2016/results/476642/formatted/,2,team,3,katie_fallback,
476645,https://ca.milesplit.com/meets/253945-gonzales-soledad-carmel-2016/results/476645/formatted/,1,individual,20,katie_fallback,
476645,https://ca.milesplit.com/meets/253945-gonzales-soledad-carmel-2016/results/476645/formatted/,2,team,3,katie_fallback,
474042,https://ca.milesplit.com/meets/253446-hollywood-vs-rfk-2016/results/474042/formatted/,,no_tables,0,katie_fallback,
474043,https://ca.milesplit.com/meets/253446-hollywood-vs-rfk-2016/results/474043/formatted/,1,individual,11,katie_fallback,
474043,https://ca.milesplit.com/meets/253446-hollywood-vs-rfk-2016/results/474043/formatted/,2,team,2,katie_fallback,
474044,https://ca.milesplit.com/meets/253446-hollywood-vs-rfk-2016/results/474044/formatted/,1,individual,11,katie_fallback,
474044,https://ca.milesplit.com/meets/253446-hollywood-vs-rfk-2016/results/474044/formatted/,2,team,1,katie_fallback,
474065,https://ca.milesplit.com/meets/253450-imperial-vs-calexico-2016/results/474065/formatted/,1,individual,22,katie_fallback,
474065,https://ca.milesplit.com/meets/253450-imperial-vs-calexico-2016/results/474065/formatted/,2,team,2,katie_fallback,
474066,https://ca.milesplit.com/meets/253450-imperial-vs-calexico-2016/results/474066/formatted/,1,individual,21,katie_fallback,
474066,https://ca.milesplit.com/meets/253450-imperial-vs-calexico-2016/results/474066/formatted/,2,team,2,katie_fallback,
476659,https://ca.milesplit.com/meets/253949-mountain-pass-league-cluster-1-2016/results/476659/formatted/,1,individual,93,katie_fallback,
476659,https://ca.milesplit.com/meets/253949-mountain-pass-league-cluster-1-2016/results/476659/formatted/,2,team,5,katie_fallback,
476661,https://ca.milesplit.com/meets/253949-mountain-pass-league-cluster-1-2016/results/476661/formatted/,1,individual,79,katie_fallback,
476661,https://ca.milesplit.com/meets/253949-mountain-pass-league-cluster-1-2016/results/476661/formatted/,2,team,5,katie_fallback,
476660,https://ca.milesplit.com/meets/253949-mountain-pass-league-cluster-1-2016/results/476660/formatted/,1,individual,42,katie_fallback,
476660,https://ca.milesplit.com/meets/253949-mountain-pass-league-cluster-1-2016/results/476660/formatted/,2,team,6,katie_fallback,
476662,https://ca.milesplit.com/meets/253949-mountain-pass-league-cluster-1-2016/results/476662/formatted/,1,individual,42,katie_fallback,
476662,https://ca.milesplit.com/meets/253949-mountain-pass-league-cluster-1-2016/results/476662/formatted/,2,team,6,katie_fallback,
474425,https://ca.milesplit.com/meets/253613-southern-athletic-league-meet-2-2016/results/474425/formatted/,1,individual,39,katie_fallback,
474425,https://ca.milesplit.com/meets/253613-southern-athletic-league-meet-2-2016/results/474425/formatted/,2,team,4,katie_fallback,
474427,https://ca.milesplit.com/meets/253613-southern-athletic-league-meet-2-2016/results/474427/formatted/,1,individual,20,katie_fallback,
474427,https://ca.milesplit.com/meets/253613-southern-athletic-league-meet-2-2016/results/474427/formatted/,2,team,3,katie_fallback,
476653,https://ca.milesplit.com/meets/253947-suburban-league-cluster-1-2016/results/476653/formatted/,1,individual,112,katie_fallback,
476653,https://ca.milesplit.com/meets/253947-suburban-league-cluster-1-2016/results/476653/formatted/,2,team,5,katie_fallback,
476655,https://ca.milesplit.com/meets/253947-suburban-league-cluster-1-2016/results/476655/formatted/,1,individual,93,katie_fallback,
476655,https://ca.milesplit.com/meets/253947-suburban-league-cluster-1-2016/results/476655/formatted/,2,team,5,katie_fallback,
476651,https://ca.milesplit.com/meets/253947-suburban-league-cluster-1-2016/results/476651/formatted/,1,individual,45,katie_fallback,
476651,https://ca.milesplit.com/meets/253947-suburban-league-cluster-1-2016/results/476651/formatted/,2,team,7,katie_fallback,
476656,https://ca.milesplit.com/meets/253947-suburban-league-cluster-1-2016/results/476656/formatted/,1,individual,35,katie_fallback,
476656,https://ca.milesplit.com/meets/253947-suburban-league-cluster-1-2016/results/476656/formatted/,2,team,5,katie_fallback,
476624,https://ca.milesplit.com/meets/253942-wacc-shoreline-meet-2016/results/476624/formatted/,1,individual,71,katie_fallback,
476624,https://ca.milesplit.com/meets/253942-wacc-shoreline-meet-2016/results/476624/formatted/,2,team,5,katie_fallback,
476626,https://ca.milesplit.com/meets/253942-wacc-shoreline-meet-2016/results/476626/formatted/,1,individual,43,katie_fallback,
476626,https://ca.milesplit.com/meets/253942-wacc-shoreline-meet-2016/results/476626/formatted/,2,team,4,katie_fallback,
476726,https://ca.milesplit.com/meets/253966-santana-el-cajon-valley-2016/results/476726/formatted/,1,individual,32,katie_fallback,
476726,https://ca.milesplit.com/meets/253966-santana-el-cajon-valley-2016/results/476726/formatted/,2,team,2,katie_fallback,
476727,https://ca.milesplit.com/meets/253966-santana-el-cajon-valley-2016/results/476727/formatted/,1,individual,15,katie_fallback,
476727,https://ca.milesplit.com/meets/253966-santana-el-cajon-valley-2016/results/476727/formatted/,2,team,2,katie_fallback,
474059,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474059/formatted/,1,individual,37,katie_fallback,
474059,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474059/formatted/,2,team,4,katie_fallback,
474060,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474060/formatted/,1,individual,79,katie_fallback,
474060,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474060/formatted/,2,team,5,katie_fallback,
474062,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474062/formatted/,1,individual,65,katie_fallback,
474062,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474062/formatted/,2,team,6,katie_fallback,
474061,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474061/formatted/,1,individual,60,katie_fallback,
474061,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474061/formatted/,2,team,6,katie_fallback,
474063,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474063/formatted/,1,individual,59,katie_fallback,
474063,https://ca.milesplit.com/meets/253449-avocado-east-league-cluster-1-2016/results/474063/formatted/,2,team,6,katie_fallback,
474045,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474045/formatted/,1,individual,33,katie_fallback,
474045,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474045/formatted/,2,team,2,katie_fallback,
474048,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474048/formatted/,1,individual,34,katie_fallback,
474048,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474048/formatted/,2,team,2,katie_fallback,
474046,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474046/formatted/,1,individual,23,katie_fallback,
474046,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474046/formatted/,2,team,2,katie_fallback,
474049,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474049/formatted/,1,individual,17,katie_fallback,
474049,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474049/formatted/,2,team,1,katie_fallback,
474047,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474047/formatted/,1,individual,11,katie_fallback,
474047,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474047/formatted/,2,team,2,katie_fallback,
474050,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474050/formatted/,1,individual,13,katie_fallback,
474050,https://ca.milesplit.com/meets/253447-bravo-vs-legacy-2016/results/474050/formatted/,2,team,2,katie_fallback,
473665,https://ca.milesplit.com/meets/253364-bval-double-dual-contra-loma-2016/results/473665/formatted/,1,individual,45,katie_fallback,
473665,https://ca.milesplit.com/meets/253364-bval-double-dual-contra-loma-2016/results/473665/formatted/,2,team,3,katie_fallback,
473668,https://ca.milesplit.com/meets/253364-bval-double-dual-contra-loma-2016/results/473668/formatted/,1,individual,23,katie_fallback,
473668,https://ca.milesplit.com/meets/253364-bval-double-dual-contra-loma-2016/results/473668/formatted/,2,team,3,katie_fallback,
473664,https://ca.milesplit.com/meets/253364-bval-double-dual-contra-loma-2016/results/473664/formatted/,1,individual,29,katie_fallback,
473664,https://ca.milesplit.com/meets/253364-bval-double-dual-contra-loma-2016/results/473664/formatted/,2,team,3,katie_fallback,
473667,https://ca.milesplit.com/meets/253364-bval-double-dual-contra-loma-2016/results/473667/formatted/,1,individual,31,katie_fallback,
473667,https://ca.milesplit.com/meets/253364-bval-double-dual-contra-loma-2016/results/473667/formatted/,2,team,3,katie_fallback,
476668,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476668/formatted/,1,individual,133,katie_fallback,
476668,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476668/formatted/,2,team,8,katie_fallback,
476672,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476672/formatted/,1,individual,1,katie_fallback,
476672,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476672/formatted/,2,individual,94,katie_fallback,
476672,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476672/formatted/,3,team,6,katie_fallback,
476670,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476670/formatted/,1,individual,63,katie_fallback,
476670,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476670/formatted/,2,team,5,katie_fallback,
476673,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476673/formatted/,1,individual,66,katie_fallback,
476673,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476673/formatted/,2,team,7,katie_fallback,
476671,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476671/formatted/,1,individual,57,katie_fallback,
476671,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476671/formatted/,2,team,8,katie_fallback,
476674,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476674/formatted/,1,individual,53,katie_fallback,
476674,https://ca.milesplit.com/meets/253950-century-conference-preview-2016/results/476674/formatted/,2,team,8,katie_fallback,
474010,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474010/formatted/,1,individual,40,katie_fallback,
474010,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474010/formatted/,2,team,5,katie_fallback,
474013,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474013/formatted/,1,individual,28,katie_fallback,
474013,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474013/formatted/,2,team,4,katie_fallback,
474011,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474011/formatted/,1,individual,139,katie_fallback,
474011,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474011/formatted/,2,team,5,katie_fallback,
474014,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474014/formatted/,1,individual,97,katie_fallback,
474014,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474014/formatted/,2,team,5,katie_fallback,
474012,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474012/formatted/,1,individual,34,katie_fallback,
474012,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474012/formatted/,2,team,5,katie_fallback,
474015,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474015/formatted/,1,individual,33,katie_fallback,
474015,https://ca.milesplit.com/meets/253439-coastal-canyon-cluster-1-2016/results/474015/formatted/,2,team,5,katie_fallback,
474052,https://ca.milesplit.com/meets/253448-contreras-vs-bernstein-2016/results/474052/formatted/,,no_tables,0,katie_fallback,
474057,https://ca.milesplit.com/meets/253448-contreras-vs-bernstein-2016/results/474057/formatted/,,no_tables,0,katie_fallback,
474054,https://ca.milesplit.com/meets/253448-contreras-vs-bernstein-2016/results/474054/formatted/,1,individual,11,katie_fallback,
474054,https://ca.milesplit.com/meets/253448-contreras-vs-bernstein-2016/results/474054/formatted/,2,team,1,katie_fallback,
474058,https://ca.milesplit.com/meets/253448-contreras-vs-bernstein-2016/results/474058/formatted/,,no_tables,0,katie_fallback,
474053,https://ca.milesplit.com/meets/253448-contreras-vs-bernstein-2016/results/474053/formatted/,1,individual,13,katie_fallback,
474053,https://ca.milesplit.com/meets/253448-contreras-vs-bernstein-2016/results/474053/formatted/,2,team,2,katie_fallback,
474056,https://ca.milesplit.com/meets/253448-contreras-vs-bernstein-2016/results/474056/formatted/,1,individual,14,katie_fallback,
474056,https://ca.milesplit.com/meets/253448-contreras-vs-bernstein-2016/results/474056/formatted/,2,team,2,katie_fallback,
474435,https://ca.milesplit.com/meets/253615-de-anza-league-1-2016/results/474435/formatted/,1,individual,48,katie_fallback,
474435,https://ca.milesplit.com/meets/253615-de-anza-league-1-2016/results/474435/formatted/,2,team,5,katie_fallback,
474437,https://ca.milesplit.com/meets/253615-de-anza-league-1-2016/results/474437/formatted/,1,individual,23,katie_fallback,
474437,https://ca.milesplit.com/meets/253615-de-anza-league-1-2016/results/474437/formatted/,2,team,1,katie_fallback,
474436,https://ca.milesplit.com/meets/253615-de-anza-league-1-2016/results/474436/formatted/,1,individual,41,katie_fallback,
474436,https://ca.milesplit.com/meets/253615-de-anza-league-1-2016/results/474436/formatted/,2,team,6,katie_fallback,
474438,https://ca.milesplit.com/meets/253615-de-anza-league-1-2016/results/474438/formatted/,1,individual,31,katie_fallback,
474438,https://ca.milesplit.com/meets/253615-de-anza-league-1-2016/results/474438/formatted/,2,team,5,katie_fallback,
474296,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474296/formatted/,1,individual,276,katie_fallback,
474296,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474296/formatted/,2,team,24,katie_fallback,
476532,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/476532/formatted/,1,individual,723,katie_fallback,
476532,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/476532/formatted/,2,team,52,katie_fallback,
476532,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/476532/formatted/,3,individual,1,katie_fallback,
475785,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/475785/formatted/,1,individual,226,katie_fallback,
475785,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/475785/formatted/,2,team,31,katie_fallback,
474291,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474291/formatted/,1,individual,122,katie_fallback,
474291,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474291/formatted/,2,team,8,katie_fallback,
474299,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474299/formatted/,1,individual,337,katie_fallback,
474299,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474299/formatted/,2,team,30,katie_fallback,
474374,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474374/formatted/,1,individual,195,katie_fallback,
474374,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474374/formatted/,2,team,28,katie_fallback,
474373,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474373/formatted/,1,individual,171,katie_fallback,
474373,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474373/formatted/,2,team,25,katie_fallback,
474297,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474297/formatted/,1,individual,176,katie_fallback,
474297,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474297/formatted/,2,team,16,katie_fallback,
474587,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474587/formatted/,,no_tables,0,katie_fallback,
475770,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/475770/formatted/,1,individual,227,katie_fallback,
475770,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/475770/formatted/,2,team,31,katie_fallback,
474293,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474293/formatted/,1,individual,84,katie_fallback,
474293,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474293/formatted/,2,team,3,katie_fallback,
476523,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/476523/formatted/,1,individual,234,katie_fallback,
476523,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/476523/formatted/,2,team,19,katie_fallback,
474298,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474298/formatted/,,no_tables,0,katie_fallback,
475737,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/475737/formatted/,1,individual,367,katie_fallback,
475737,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/475737/formatted/,2,team,53,katie_fallback,
475764,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/475764/formatted/,1,individual,327,katie_fallback,
475764,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/475764/formatted/,2,team,46,katie_fallback,
474361,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474361/formatted/,1,individual,203,katie_fallback,
474361,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474361/formatted/,2,team,29,katie_fallback,
474362,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474362/formatted/,1,individual,155,katie_fallback,
474362,https://az.milesplit.com/meets/228191-desert-twilight-xc-festival-2016/results/474362/formatted/,2,team,22,katie_fallback,
476748,https://ca.milesplit.com/meets/253972-el-capitan-granite-hills-2016/results/476748/formatted/,1,individual,18,katie_fallback,
476748,https://ca.milesplit.com/meets/253972-el-capitan-granite-hills-2016/results/476748/formatted/,2,team,2,katie_fallback,
476750,https://ca.milesplit.com/meets/253972-el-capitan-granite-hills-2016/results/476750/formatted/,1,individual,12,katie_fallback,
476750,https://ca.milesplit.com/meets/253972-el-capitan-granite-hills-2016/results/476750/formatted/,2,team,1,katie_fallback,
476749,https://ca.milesplit.com/meets/253972-el-capitan-granite-hills-2016/results/476749/formatted/,1,individual,16,katie_fallback,
476749,https://ca.milesplit.com/meets/253972-el-capitan-granite-hills-2016/results/476749/formatted/,2,team,2,katie_fallback,
476751,https://ca.milesplit.com/meets/253972-el-capitan-granite-hills-2016/results/476751/formatted/,1,individual,15,katie_fallback,
476751,https://ca.milesplit.com/meets/253972-el-capitan-granite-hills-2016/results/476751/formatted/,2,team,2,katie_fallback,
475761,https://ca.milesplit.com/meets/248258-golden-westvisalia-invitational-2016/results/475761/formatted/,,no_tables,0,katie_fallback,
475762,https://ca.milesplit.com/meets/248258-golden-westvisalia-invitational-2016/results/475762/formatted/,,no_tables,0,katie_fallback,
475759,https://ca.milesplit.com/meets/248258-golden-westvisalia-invitational-2016/results/475759/formatted/,1,individual,164,katie_fallback,
475759,https://ca.milesplit.com/meets/248258-golden-westvisalia-invitational-2016/results/475759/formatted/,2,team,13,katie_fallback,
475763,https://ca.milesplit.com/meets/248258-golden-westvisalia-invitational-2016/results/475763/formatted/,1,individual,193,katie_fallback,
475763,https://ca.milesplit.com/meets/248258-golden-westvisalia-invitational-2016/results/475763/formatted/,2,team,28,katie_fallback,
475760,https://ca.milesplit.com/meets/248258-golden-westvisalia-invitational-2016/results/475760/formatted/,,no_tables,0,katie_fallback,
476747,https://ca.milesplit.com/meets/253969-mar-vista-vs-san-ysidro-2016/results/476747/formatted/,1,individual,19,katie_fallback,
476747,https://ca.milesplit.com/meets/253969-mar-vista-vs-san-ysidro-2016/results/476747/formatted/,2,team,2,katie_fallback,
476745,https://ca.milesplit.com/meets/253969-mar-vista-vs-san-ysidro-2016/results/476745/formatted/,1,individual,15,katie_fallback,
476745,https://ca.milesplit.com/meets/253969-mar-vista-vs-san-ysidro-2016/results/476745/formatted/,2,team,1,katie_fallback,
476746,https://ca.milesplit.com/meets/253969-mar-vista-vs-san-ysidro-2016/results/476746/formatted/,1,individual,13,katie_fallback,
476746,https://ca.milesplit.com/meets/253969-mar-vista-vs-san-ysidro-2016/results/476746/formatted/,2,team,2,katie_fallback,
476737,https://ca.milesplit.com/meets/253617-ncc-valley-league-cluster-1-2016/results/476737/formatted/,1,individual,73,katie_fallback,
476737,https://ca.milesplit.com/meets/253617-ncc-valley-league-cluster-1-2016/results/476737/formatted/,2,team,5,katie_fallback,
476742,https://ca.milesplit.com/meets/253617-ncc-valley-league-cluster-1-2016/results/476742/formatted/,1,individual,38,katie_fallback,
476742,https://ca.milesplit.com/meets/253617-ncc-valley-league-cluster-1-2016/results/476742/formatted/,2,team,5,katie_fallback,
476739,https://ca.milesplit.com/meets/253617-ncc-valley-league-cluster-1-2016/results/476739/formatted/,1,individual,34,katie_fallback,
476739,https://ca.milesplit.com/meets/253617-ncc-valley-league-cluster-1-2016/results/476739/formatted/,2,team,5,katie_fallback,
476740,https://ca.milesplit.com/meets/253617-ncc-valley-league-cluster-1-2016/results/476740/formatted/,1,individual,35,katie_fallback,
